2.2, 7.2
2.2181818181818183, 7.218181818181819
2.2363636363636363, 7.236363636363636
2.254545454545455, 7.254545454545455
2.272727272727273, 7.272727272727273
2.290909090909091, 7.290909090909091
2.309090909090909, 7.309090909090909
2.3272727272727276, 7.327272727272728
2.3454545454545457, 7.345454545454546
2.3636363636363638, 7.363636363636363
2.381818181818182, 7.381818181818182
2.4000000000000004, 7.4
2.4181818181818184, 7.418181818181818
2.4363636363636365, 7.4363636363636365
2.4545454545454546, 7.454545454545455
2.4727272727272727, 7.472727272727273
2.490909090909091, 7.490909090909091
2.5090909090909093, 7.50909090909091
2.5272727272727273, 7.527272727272727
2.545454545454546, 7.545454545454546
2.563636363636364, 7.563636363636364
2.581818181818182, 7.581818181818182
2.6, 7.6
2.618181818181818, 7.618181818181818
2.6363636363636367, 7.636363636363637
2.6545454545454548, 7.654545454545454
2.672727272727273, 7.672727272727273
2.690909090909091, 7.690909090909091
2.709090909090909, 7.709090909090909
2.7272727272727275, 7.7272727272727275
2.7454545454545456, 7.745454545454546
2.7636363636363637, 7.763636363636364
2.781818181818182, 7.781818181818182
2.8000000000000003, 7.800000000000001
2.8181818181818183, 7.818181818181818
2.8363636363636364, 7.836363636363636
2.8545454545454545, 7.8545454545454545
2.872727272727273, 7.872727272727273
2.890909090909091, 7.890909090909091
2.909090909090909, 7.909090909090909
2.9272727272727277, 7.927272727272728
2.9454545454545453, 7.945454545454545
2.963636363636364, 7.963636363636364
2.981818181818182, 7.981818181818182
3.0, 8.0
3.0181818181818185, 8.01818181818182
3.0363636363636366, 8.036363636363637
3.0545454545454547, 8.054545454545455
3.0727272727272728, 8.072727272727272
3.090909090909091, 8.09090909090909
3.1090909090909093, 8.10909090909091
3.1272727272727274, 8.127272727272727
3.1454545454545455, 8.145454545454545
3.163636363636364, 8.163636363636364
3.181818181818182, 8.181818181818182
3.2, 8.2
3.2181818181818183, 8.218181818181819
3.2363636363636363, 8.236363636363636
3.254545454545455, 8.254545454545454
3.272727272727273, 8.272727272727273
3.290909090909091, 8.290909090909091
3.3090909090909095, 8.309090909090909
3.327272727272727, 8.327272727272728
3.3454545454545457, 8.345454545454546
3.3636363636363638, 8.363636363636363
3.381818181818182, 8.381818181818183
3.4000000000000004, 8.4
3.418181818181818, 8.418181818181818
3.4363636363636365, 8.436363636363637
3.4545454545454546, 8.454545454545455
3.4727272727272727, 8.472727272727273
3.490909090909091, 8.490909090909092
3.5090909090909093, 8.50909090909091
3.5272727272727273, 8.527272727272727
3.545454545454546, 8.545454545454547
3.5636363636363635, 8.563636363636363
3.581818181818182, 8.581818181818182
3.6, 8.6
3.618181818181818, 8.618181818181817
3.6363636363636367, 8.636363636363637
3.6545454545454548, 8.654545454545454
3.672727272727273, 8.672727272727272
3.690909090909091, 8.690909090909091
3.709090909090909, 8.709090909090909
3.7272727272727275, 8.727272727272727
3.7454545454545456, 8.745454545454546
3.7636363636363637, 8.763636363636364
3.781818181818182, 8.781818181818181
3.8, 8.8
3.8181818181818183, 8.818181818181818
3.8363636363636364, 8.836363636363636
3.8545454545454545, 8.854545454545455
3.872727272727273, 8.872727272727273
3.890909090909091, 8.89090909090909
3.909090909090909, 8.90909090909091
3.9272727272727277, 8.927272727272728
3.9454545454545453, 8.945454545454545
3.963636363636364, 8.963636363636365
3.981818181818182, 8.981818181818182
4.0, 9.0
